latitude,longitude,is_crop,crop_type,capture_info,capture_time,image_url,driving_northing,driving_easting,is_right_hand_drive,adm1,adm2,year,is_maize,image_path
1.0647400963765232,35.09321851218434,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9062,2021-07-12 11:48:42+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9062.JPG,-8.955568238161504,5.02709447639063,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9062.JPG
1.0646496229311522,35.09330827368628,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9065,2021-07-12 11:48:44+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9065.JPG,-4.776334687747294,2.6306471158750355,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9065.JPG
1.0645592108900788,35.09330821268576,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9066,2021-07-12 11:48:44+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9066.JPG,-10.094449565454852,5.53999186551664,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9066.JPG
1.0644687374576118,35.093397974185045,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9068,2021-07-12 11:48:45+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9068.JPG,-9.51947657011624,5.2835377312731,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9068.JPG
1.0643783254216408,35.09339791319226,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9070,2021-07-12 11:48:46+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9070.JPG,-9.497351642741704,5.294652618351392,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9070.JPG
1.0643782640328916,35.09348773567909,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9071,2021-07-12 11:48:47+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9071.JPG,-4.743160178913968,2.630627572420053,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9071.JPG
1.064287852002079,35.0934876746889,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9074,2021-07-12 11:48:48+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9074.JPG,-9.519605117748142,5.105405397713184,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9074.JPG
1.0641973785902652,35.093577436180304,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9076,2021-07-12 11:48:49+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9076.JPG,-10.072501993650803,5.283915934385732,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9076.JPG
1.0641069665645555,35.09357737519785,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9077,2021-07-12 11:48:50+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9077.JPG,-4.245761680576834,2.151564684812911,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9077.JPG
1.0640164931656482,35.093667136686626,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9079,2021-07-12 11:48:51+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9079.JPG,-4.78756621084176,2.3857268828433007,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9079.JPG
1.063926081145042,35.093667075711934,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9082,2021-07-12 11:48:52+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9082.JPG,-9.564068034320371,4.782582249375992,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9082.JPG
1.0638356077590436,35.09375683719804,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9083,2021-07-12 11:48:53+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9083.JPG,-4.776488013987546,2.40798228350468,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9083.JPG
1.0637451957435404,35.09375677623111,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9085,2021-07-12 11:48:54+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9085.JPG,-4.820758933055913,2.3746161345625296,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9085.JPG
1.0636547223704518,35.09384653771457,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9088,2021-07-12 11:48:55+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9088.JPG,-9.155052492409595,4.4483058884507045,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9088.JPG
1.0635643103600525,35.093846476755395,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9090,2021-07-12 11:48:56+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9090.JPG,-10.227599937381456,4.927758813253604,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9090.JPG
1.063473836999874,35.09393623823621,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9091,2021-07-12 11:48:57+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9091.JPG,-4.85399532764859,2.285576958558522,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9091.JPG
1.063383424994578,35.0939361772848,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9093,2021-07-12 11:48:58+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9093.JPG,-4.865124003117671,2.185383648611605,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9093.JPG
1.0632929516473115,35.09402593876297,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9096,2021-07-12 11:48:59+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9096.JPG,-9.652858520843438,4.32618225319311,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9096.JPG
1.0632025396471203,35.09402587781932,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9098,2021-07-12 11:49:00+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9098.JPG,-10.084069398639258,4.549136120011099,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9098.JPG
1.0631121276468716,35.09402581688086,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9099,2021-07-12 11:49:01+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9099.JPG,-4.212748640115024,1.9066139011411,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9099.JPG
1.063112066312767,35.09411563929484,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9100,2021-07-12 11:49:01+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9100.JPG,-9.475943275450843,4.259263401152566,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9100.JPG
1.0630216543176791,35.09411557835895,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9102,2021-07-12 11:49:02+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9102.JPG,-9.39850667610881,4.2703437806339934,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9102.JPG
1.0629312423225348,35.09411551742828,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9104,2021-07-12 11:49:03+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9104.JPG,-9.918208934032007,4.482224581064656,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9104.JPG
1.062840769006257,35.09420527890372,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9105,2021-07-12 11:49:04+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9105.JPG,-4.190669071598677,1.850933290552348,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9105.JPG
1.0627503570162171,35.09420521798078,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9109,2021-07-12 11:49:06+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9109.JPG,-4.124217393997242,1.9733519548317413,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9109.JPG
1.0626598837128547,35.09429497945361,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9111,2021-07-12 11:49:07+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9111.JPG,-4.588534094757051,2.307659166282974,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9111.JPG
1.06256947172792,35.09429491853843,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9112,2021-07-12 11:49:07+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9112.JPG,-8.64634976843081,4.347767581581138,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9112.JPG
1.062478998437474,35.09438468000861,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9114,2021-07-12 11:49:08+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9114.JPG,-9.597140276469872,4.949595464975573,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9114.JPG
1.062388525154784,35.09447444147357,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9118,2021-07-12 11:49:10+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9118.JPG,-9.2761352720554,5.316772477002814,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9118.JPG
1.0622076399103448,35.09456414203107,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9122,2021-07-12 11:49:12+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9122.JPG,-8.57945002456836,5.138164596748538,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9122.JPG
1.0619362814348383,35.094743604048176,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9130,2021-07-12 11:49:16+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9130.JPG,-7.937838482263032,5.293596049188636,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9130.JPG
1.0618458694755435,35.09474354316147,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9132,2021-07-12 11:49:17+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9132.JPG,-8.733698378171539,6.028919230448082,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9132.JPG
1.0617553962393729,35.0948333046133,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9133,2021-07-12 11:49:18+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9133.JPG,-4.079339545132825,2.91963355243206,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9133.JPG
1.0616649230109618,35.09492306605995,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCA9137,2021-07-12 11:49:20+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9137.JPG,-3.9797384030243848,3.008630877593532,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCA9137.JPG
1.0504469124180753,35.1051552313705,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9277,2021-07-12 11:52:01+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9277.JPG,-3.0386031528905733,4.522127806674689,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9277.JPG
1.0503564401384609,35.10524499224711,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9280,2021-07-12 11:52:03+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9280.JPG,-1.8452894592337543,2.7066118407528847,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9280.JPG
1.0503563792157662,35.105334813645506,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9281,2021-07-12 11:52:03+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9281.JPG,-3.778973360604141,5.546884831273928,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9281.JPG
1.0502659678666868,35.105334753118555,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9283,2021-07-12 11:52:04+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9283.JPG,-4.176743939664448,6.159476216998883,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9283.JPG
1.0502659069466438,35.105424574509165,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9284,2021-07-12 11:52:05+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9284.JPG,-2.486134115359164,3.6978990831412375,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9284.JPG
1.050265846024007,35.10551439589458,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9287,2021-07-12 11:52:06+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9287.JPG,-4.928179414971964,7.173104788409546,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9287.JPG
1.0501754346853631,35.10551433536769,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9288,2021-07-12 11:52:07+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9288.JPG,-2.861878173047444,4.165750353247859,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9288.JPG
1.0501753737653787,35.105604156745294,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9290,2021-07-12 11:52:08+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9290.JPG,-2.685036983239115,3.9763638343429193,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9290.JPG
1.0500849624319248,35.10560409622104,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9291,2021-07-12 11:52:08+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9291.JPG,-5.436380440703942,8.041838109027594,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9291.JPG
1.050084901514593,35.10569391759086,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9293,2021-07-12 11:52:09+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9293.JPG,-5.668386834775447,8.431654065963812,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9293.JPG
1.0499944292716514,35.105783678431266,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9296,2021-07-12 11:52:11+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9296.JPG,-3.359011368898792,5.045609780703671,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9296.JPG
1.0499039570365536,35.10587343926653,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9298,2021-07-12 11:52:12+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9298.JPG,-3.4584366013586987,5.22380535537377,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9298.JPG
1.0499038961219356,35.10596326061556,1,maize,KENYA_v2-2021_07_12_T2-103GOPRO-GPCD9300,2021-07-12 11:52:13+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9300.JPG,-3.602116011577891,5.379764361889102,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/103GOPRO/GPCD9300.JPG
1.027817838376034,35.144301619622595,1,maize,KENYA_v2-2021_07_12_T2-104GOPRO-GPCH9650,2021-07-12 12:07:15+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/104GOPRO/GPCH9650.JPG,-0.20252995879855,11.35637108865194,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/104GOPRO/GPCH9650.JPG
1.0278177776553157,35.14439143809745,1,maize,KENYA_v2-2021_07_12_T2-104GOPRO-GPCH9651,2021-07-12 12:07:16+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/104GOPRO/GPCH9651.JPG,-0.095330694981385,6.279396044556052,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/104GOPRO/GPCH9651.JPG
1.0247056619225163,35.20034520551158,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCU0294,2021-07-12 12:23:02+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0294.JPG,-9.999272940753144,0.1404785853810608,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0294.JPG
1.0246152562324873,35.20034514379961,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCU0297,2021-07-12 12:23:04+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0297.JPG,-5.563625331880758,0.271038094186224,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0297.JPG
1.0245248505424036,35.20034508209311,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCU0299,2021-07-12 12:23:05+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0299.JPG,-5.552469263551757,0.4046411163872108,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0299.JPG
1.0244344448522655,35.20034502039205,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCU0300,2021-07-12 12:23:05+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0300.JPG,-9.998829421965638,0.7862511854618788,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0300.JPG
1.024344039162072,35.20034495869644,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCU0302,2021-07-12 12:23:06+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0302.JPG,-10.584925588656915,1.0093268650816754,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCU0302.JPG
1.0055281510981045,35.21721727535462,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCY0481,2021-07-12 12:27:31+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0481.JPG,-3.691812238641433,3.9551469075959176,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0481.JPG
1.0055280896756569,35.21730708883153,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCY0483,2021-07-12 12:27:32+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0483.JPG,-3.2275268810481066,3.5205953476252034,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0483.JPG
1.0054376850141202,35.21730702780821,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCY0484,2021-07-12 12:27:32+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0484.JPG,-7.250878099002875,7.9213321233401075,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0484.JPG
1.005437623594714,35.21739684127715,1,maize,KENYA_v2-2021_07_12_T2-105GOPRO-GPCY0486,2021-07-12 12:27:33+00:00,https://storage.cloud.google.com/street2sat-public/KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0486.JPG,-7.140278622304322,7.9101231849053875,False,TransNzoia,Cherangany,2021,1,KENYA_v2/2021_07_12_T2/105GOPRO/GPCY0486.JPG
